    xe         ye         ze        pxe        pye        pze
4.39381504 0.35334003 88.37209320 -0.07537130 0.01721640 0.17607418
4.93792725 0.58736414 88.38574219 0.10151125 0.12148636 0.17884658
4.50734425 0.38335216 88.26601410 0.02881691 -0.00397876 0.15124691
4.94779396 0.34691873 88.35366821 -0.02711380 -0.04552303 -0.01785894
4.88956213 0.23310958 88.25672150 -0.07355083 -0.05325496 -0.09136894
4.52056599 0.39868224 88.05780029 0.00402287 -0.01978446 0.05019395
4.94178629 0.10823151 88.12560272 -0.04163676 0.08254322 0.02963157
4.96986389 0.41107851 88.07690430 0.05945873 -0.07955278 0.10570860
4.45663261 0.04905118 88.46335602 0.06618573 0.08546370 -0.04369533
4.52580261 0.05117206 88.20037842 -0.02016575 0.14446555 0.00865065
4.95766306 0.04234338 88.40557861 0.15177378 0.09102000 0.04320611
4.88188839 0.48131931 88.02319336 -0.01156683 -0.04212569 0.05156305
4.97489119 0.06425723 88.34960938 -0.09261416 0.00169911 -0.09931707
4.98339987 0.49917918 88.36306000 -0.05672041 -0.14421093 -0.02418458
4.62011337 0.30358911 88.00505066 0.01831419 0.01955424 0.11849918
0.56828618 1.10882127 88.38588715 -0.06176602 -0.00186662 0.01396898
0.14015082 1.07988822 88.24534607 -0.04722703 0.00234843 -0.03767928
0.14107589 0.69724905 88.18813324 -0.10046250 -0.01384679 -0.04017672
0.26235628 0.75293690 88.11785889 -0.07382114 0.05058311 -0.16661070
0.27405152 1.12743855 88.17077637 -0.07515302 -0.15994672 -0.00909941
0.11935467 1.14175987 88.25940704 0.00282722 0.04784111 -0.16222733
0.59419447 0.77246511 88.04962158 -0.00806490 -0.08062411 -0.04410033
0.20642248 0.70643765 88.46684265 -0.03520390 -0.06616233 0.00290915
0.17761810 1.03736877 88.16926575 0.01183394 0.01588881 -0.07058498
0.54741639 1.21721959 88.18426514 0.00900585 -0.06113109 0.01302429
0.50681502 0.97793573 88.40070343 0.03588718 0.01371694 -0.06851409
0.16236247 0.70227718 88.26317596 -0.00002367 -0.03496664 -0.07291292
0.42879760 1.10608006 88.35862732 0.03785392 -0.02253550 -0.02939096
0.25893292 0.99056834 88.40063477 -0.02249883 -0.04803646 0.04666254
0.11232355 1.12471187 88.38459778 -0.04914045 0.08122677 0.04097548
0.53813744 0.91498625 88.15235138 -0.10340017 -0.07817889 0.00782978
0.60307413 0.85347700 88.29347992 0.06707793 -0.02891926 0.00292754
0.53100657 1.24951708 88.32012939 0.08173213 -0.01939863 -0.03211558
0.09335462 0.97758359 88.40110779 0.00951622 0.08601491 -0.02893205
0.58166987 0.71372116 88.14326477 0.02590662 0.02936715 -0.00174287
0.29890192 1.15374196 88.13759613 -0.04389219 -0.08939597 0.03865563
0.17129859 1.08155596 88.39735413 0.03103102 0.00626091 0.00914542
0.18104550 0.73686397 88.41468811 0.00320249 0.08310197 0.08598849
0.25393555 1.19200432 88.06481934 -0.02082142 -0.04625200 0.02361833
0.17485665 0.63075793 88.17540741 0.03761587 -0.02994368 -0.04182386
0.40643683 1.22594285 88.47576141 0.09161932 0.04314709 -0.04636963
0.27113816 0.78452802 88.31529236 0.05342006 0.00951329 -0.00987679
0.44816214 0.72892350 88.48188019 0.03306244 0.03628609 0.08996946
0.38521853 0.95906812 88.31140900 -0.05575605 -0.02155161 0.06942051
0.29581380 0.63528091 88.30987549 -0.01187787 0.04566643 0.06432142
0.30135736 1.08710539 88.10599518 0.08346469 0.03949637 0.00781450
0.62065381 0.98238194 88.06797791 -0.00955838 -0.08742621 0.01911486
0.25443166 0.97196281 88.49706268 0.05999618 0.03152264 0.06323167
0.35987452 0.70275873 88.48365021 -0.01439278 0.13414052 0.14252684
0.12288496 1.00107646 88.46973419 0.02468087 0.03155236 0.15191320
0.37080854 1.15206432 88.24947357 -0.02815462 -0.04175366 0.11041276
0.12617236 1.14760756 88.44297028 0.06340554 -0.02808582 0.00265941
0.11187567 1.01903903 88.08993530 0.02844405 -0.02481363 0.05051862
0.18732631 0.89185339 88.17295074 0.10399740 0.10403545 0.04067282
0.22797170 1.08587575 88.12003326 -0.25269270 0.04085112 0.07389637
0.18142417 0.73424190 88.37292480 0.11798144 -0.04847917 0.01445822
0.09038284 0.98486400 88.20320892 0.05860043 0.01487666 -0.04400167
0.33591568 1.00725889 88.05058289 0.01354063 -0.01702582 0.03648150
0.40572602 1.11898088 88.13044739 0.06673583 -0.06414856 0.12586553
0.22817814 1.09505033 88.05542755 0.11242075 0.03471178 0.05846304
0.20673947 0.81548452 88.06395721 -0.02831672 0.02382829 0.08187048
0.05175786 1.22809792 88.38987732 0.15323940 0.01825006 -0.01141655
1.19202387 1.17842555 88.24176025 -0.05125054 0.00663335 -0.02196753
1.15684533 1.23572922 88.13456726 -0.00883437 -0.01034170 -0.05293113
1.23742235 1.22670162 88.05051422 -0.01735890 0.01676030 -0.04114271
0.71512467 1.07840168 88.00447845 0.00058243 -0.03036616 -0.05838686
0.88442999 1.12520766 88.39890289 -0.01217177 0.00719835 -0.08829153
1.04598939 1.23183143 88.32108307 -0.02332594 0.02275771 -0.11324480
0.85577422 1.16852593 88.20633698 -0.03937262 -0.07072804 -0.08215702
0.93202674 0.89597625 88.18350220 -0.00628527 0.02614307 -0.09924980
1.22051024 0.79699612 88.19870758 -0.02892809 0.00624435 -0.14476757
0.94125533 0.83109903 88.43787384 0.05568198 -0.01448067 -0.15726334
1.09205568 1.14825463 88.12167358 0.04509647 -0.02592857 -0.09786928
0.92396361 0.81692928 88.01674652 0.01779561 0.05276986 -0.17396410
0.85811436 0.95183760 88.30381775 0.04662987 0.06570256 -0.04183813
1.10118508 1.07637429 88.48442841 0.06991733 -0.01193025 -0.07025737
1.06622565 0.73600245 88.48551941 0.02520450 0.05113094 -0.01454859
1.23232913 0.85157138 88.37194061 0.05578929 -0.01745165 -0.00515039
0.78690529 1.22106552 88.46375275 -0.07059707 0.08271137 0.01734089
0.93748027 1.15389717 88.07756042 0.05255232 -0.03038973 -0.01292514
0.68028855 1.12863278 88.16014099 0.05429688 0.07589958 -0.04278169
1.15332603 0.77315640 88.15523529 0.05904465 0.06650637 -0.02617927
0.68811929 1.23390055 88.41084290 0.08220216 -0.12060014 0.01251695
0.87509048 1.05900371 88.13036346 0.08173835 0.01894604 -0.05514941
1.05315840 1.05051804 88.31020355 -0.04772193 0.00403566 0.01334983
1.06994534 0.71105653 88.29353333 0.12950447 -0.04131000 -0.03693778
1.24269950 1.20807207 88.28385162 0.03543822 -0.10634536 0.01870276
1.04141796 1.01975858 88.18995667 -0.05399753 0.11391793 -0.03395167
1.05218923 1.22002172 88.15941620 -0.00548511 0.02839407 0.00352807
0.78425074 0.84666604 88.24111938 0.02963081 0.12241119 -0.04092134
0.70033211 0.97447157 88.42970276 0.02182949 0.03459314 0.04906627
0.75291502 0.62575763 88.49003601 0.12519945 -0.04398133 -0.07665426
1.08626831 1.13173199 88.18256378 0.07697296 0.16424392 -0.05995723
1.13552189 1.08572114 88.28352356 0.06069916 0.06643118 0.03197518
1.03375566 0.69150877 88.33766937 0.01617063 0.11335707 0.02612178
0.80332857 0.74043661 88.04120636 0.02653320 0.06691529 -0.02178559
1.04718959 1.00678384 88.25594330 0.12385133 -0.07511116 0.03842726
0.77011651 0.74562401 88.45161438 0.14224102 0.05696071 0.03682110
1.03705621 0.77735001 88.45062256 -0.07147038 0.04509015 0.05905925
0.81758404 0.71342826 88.44985962 -0.03562033 -0.06316417 0.05546191
0.76708853 0.68730897 88.40613556 0.15007964 0.09117658 -0.01790952
1.11364460 1.21174240 88.17549896 0.20991455 0.01466572 0.02863364
1.22176123 0.94591570 88.38030243 -0.01365117 -0.03328888 0.05909085
0.90644228 1.02374196 88.07003021 0.12756360 0.01756204 0.00612296
0.73370987 1.20663893 88.44434357 -0.08106969 0.05507520 0.09126034
0.68915552 0.94108462 88.36338806 -0.05171474 0.03034955 0.05928802
0.93852693 1.14244962 88.25692749 0.09163018 -0.07701050 0.06180621
0.91649276 0.70615745 88.18524933 0.01713278 0.03502198 0.02214112
1.10602570 0.67350256 88.32893372 -0.01961660 0.05078042 0.07998423
1.15020728 0.78380299 88.07839966 -0.06660223 0.07382825 0.01262710
1.19580293 1.03048170 88.18132782 0.03860831 0.02003466 0.06808563
0.75196505 0.96348566 88.44702911 -0.03609777 0.09437016 0.18963949
1.09030783 0.88059938 88.06463623 0.02804535 0.04191292 0.02191958
0.92284650 1.04061317 88.18963623 0.03953160 -0.04048719 0.10334417
0.86166692 1.19351268 88.20260620 0.17697980 0.01184087 0.10686895
0.71364719 1.16523957 88.12345886 0.04160875 0.03563587 0.08050772
0.95407426 0.63506687 88.12685394 -0.05138912 0.00767581 0.10770899
0.79102719 1.10819983 88.06835175 0.05649180 -0.00378971 0.10525531
0.73368454 0.85787708 88.02642059 0.01699500 -0.08669094 0.05726317
0.78444123 1.17850089 88.03565979 -0.12069722 -0.00809336 0.05868541
0.94728369 1.12527847 88.04151154 0.05979834 -0.03459056 0.06945205
0.66438872 0.75996602 88.01206970 -0.02023588 -0.01952916 0.06052043
1.17780304 1.13032544 88.00160980 0.01631076 0.07758892 0.19579001
1.47834969 1.24457800 88.28214264 0.01552350 0.01718057 -0.03523289
1.25257802 0.97256505 88.01983643 0.01881838 -0.06902979 -0.05927833
1.56852150 0.66519511 88.20725250 -0.05636762 -0.02812328 0.00132518
1.74268639 0.89584237 88.01246643 -0.01182428 -0.10037153 -0.00709287
1.83665907 1.11761713 88.45758057 -0.05087832 -0.00012842 -0.05658552
1.79759419 0.91225988 88.01815033 0.00237281 -0.04444899 -0.01452432
1.73845458 1.17824030 88.47315979 0.06463187 0.04114411 -0.03133158
1.71255708 0.73755789 88.06150818 -0.04719406 -0.10497694 -0.07194556
1.79001033 0.98315793 88.31808472 0.02340260 0.04766904 -0.11204070
1.85693812 0.68569642 88.19976807 -0.01764441 0.04042831 -0.11963768
1.81152654 1.18019092 88.47403717 0.00895808 0.07461384 -0.02490590
1.50722516 0.70180041 88.12030029 -0.06060416 -0.04986947 -0.14006336
1.25534904 1.02044749 88.13976288 -0.11369395 -0.10706175 -0.05989879
1.46402812 0.76404470 88.28490448 -0.06895904 -0.04122206 -0.16365089
1.69981956 1.00509286 88.09535217 -0.00057563 0.04182218 -0.13199575
1.45661759 1.15789104 88.22765350 -0.02635792 0.05728995 -0.04370041
1.75183773 1.23327994 88.32727814 0.11274542 0.01211017 -0.07227588
1.75576842 0.68522578 88.40790558 0.10611982 0.00195694 -0.18450490
1.50573909 0.65391499 88.44955444 0.01747609 0.03514422 0.00652622
1.76222885 0.84157437 88.35929871 0.02193744 0.07897118 -0.13240848
1.84652972 0.97215098 88.15382385 0.03587513 0.07381495 -0.03138332
1.38402939 0.88629240 88.40391541 -0.01549079 -0.00575982 0.01268580
1.82991242 0.74923056 88.24761200 -0.02171082 0.07438101 -0.08156347
1.49171829 1.20405447 88.04717255 0.00201689 0.06771204 -0.00825954
1.56642020 0.73284793 88.41817474 -0.03425486 0.10470168 0.00510624
1.25687921 1.03040600 88.22936249 -0.03699962 0.13547198 -0.11910217
1.82891345 0.71924728 88.47994995 0.00310653 -0.03647850 0.05085915
1.72511446 0.82245028 88.43103027 0.01260722 0.05677725 0.05503802
1.76320255 0.85141659 88.49990845 0.24127166 0.13852689 0.06433617
1.66693008 1.16182017 88.27861023 -0.11571455 -0.01773292 0.04794266
1.72186744 1.16403949 88.45542908 0.18547444 0.00275425 0.06602273
1.61097610 0.69222867 88.29940796 -0.07141130 0.12735301 -0.00240648
1.61365902 0.88926554 88.38099670 0.04947117 -0.01161082 0.05491658
1.33412373 0.68736607 88.36787415 -0.02268683 0.14205812 -0.00376581
1.70731044 0.80012059 88.33226013 -0.09417899 0.03950488 0.06251468
1.46047127 1.21446204 88.22422791 0.09049816 0.01559852 0.03400399
1.27735472 1.15602374 88.40673065 -0.00073176 0.04848567 0.07075170
1.76020563 0.93392313 88.36193085 0.03613237 0.03963305 0.07381603
1.44163251 1.12616515 88.43922424 0.06271736 0.07721176 0.09274092
1.52876556 1.10733700 88.47354126 -0.12080009 -0.00865222 0.11713984
1.30203414 0.71971416 88.10988617 0.11900174 -0.09849210 0.02048667
1.68813276 1.03326809 88.48645782 0.11308077 -0.12834683 0.12632182
1.57233977 0.96463442 88.46870422 0.08035532 0.11043948 0.12254521
1.83051884 0.84855402 88.11208344 -0.00920545 -0.01734441 0.03086806
1.77672732 0.65875000 88.20690918 0.02357374 -0.02228661 0.06361736
1.59103370 0.94204783 88.17723083 -0.02214067 -0.00123666 0.05705734
1.64487875 0.78308976 88.16694641 0.01750670 0.02948339 0.06573869
1.64398551 0.99967480 88.23590851 0.12164004 0.00398560 0.09714220
1.33246028 0.85001552 88.25849915 -0.05471117 -0.01552560 0.13569999
1.44399548 0.77576059 88.07621765 -0.03002567 -0.08674218 0.03647391
1.50769937 0.66514283 88.08532715 0.10295999 -0.04765131 0.09015039
1.59698415 0.63318008 88.02499390 0.13097195 -0.03391174 0.05554004
1.46799231 1.03869379 88.00049591 0.04911204 0.00034005 0.08786962
1.81988728 1.23058820 88.00606537 0.06939195 0.09710620 0.03170935
2.36163831 0.97227859 88.39624786 0.00469675 0.01756928 0.01406724
1.94986522 0.97037899 88.41164398 0.04507702 -0.00091600 -0.01747851
2.04626155 0.72738916 88.42070770 -0.05746348 -0.01451032 -0.01051429
2.17004800 0.88415223 88.45223236 -0.04773959 -0.06419374 -0.03860943
2.19960880 0.73907584 88.34706879 -0.00898004 -0.08439572 0.00180938
2.35502148 1.07221627 88.04194641 -0.06823054 -0.00634669 -0.00310463
2.31343269 0.70095205 88.21142578 -0.04752734 -0.05768401 -0.07552217
2.06377268 0.67888802 88.30885315 -0.08190172 -0.04450162 -0.01834260
2.06714296 0.82832539 88.39418030 -0.05659018 -0.01532002 -0.00006857
2.04320741 0.81351978 88.16710663 0.00097960 -0.02461263 -0.01337080
2.31508970 0.75202870 88.32141113 -0.00397722 -0.04846504 -0.03277873
2.16609788 1.22361779 88.32099152 0.01953571 -0.06699669 -0.05401118
2.28970456 0.71636951 88.41149139 -0.04861780 -0.06796467 -0.06565571
1.91565514 0.88598043 88.44319153 -0.04697260 0.03929862 -0.02250269
2.12542534 0.84181571 88.01288605 0.01310468 -0.03702560 -0.01953929
2.16353965 1.18492699 88.09628296 -0.06338381 0.00784286 -0.02288639
1.93574846 0.79859602 88.23707581 -0.05043296 0.02384594 0.00518956
2.01575994 0.76889127 88.36483765 -0.05092016 -0.00088150 -0.04733139
2.43968225 1.07251143 88.10132599 0.02800020 0.03087954 -0.05026976
2.46502566 0.82425231 88.35791779 0.02164115 0.01324808 -0.08690892
1.87937486 0.86678165 88.28177643 -0.02319390 -0.00905355 -0.07413305
2.10967064 0.91350400 88.11042023 0.03144445 -0.01417934 0.00128539
2.13056231 1.15403628 88.48936462 -0.01829807 -0.13762979 0.01685772
2.32960033 1.09364498 88.16356659 0.05849951 0.00085296 -0.04821134
2.10094547 0.83512646 88.35903168 0.03116014 -0.13718681 -0.03304341
2.42363739 0.93550384 88.18200684 0.01805451 -0.04814858 -0.12780908
2.28080010 0.89736009 88.42714691 -0.00345702 -0.03732061 -0.11145899
2.32194924 0.80349320 88.33878326 0.07786837 -0.07223471 -0.15056422
2.15729284 1.01289499 88.47734070 0.01879831 -0.03447209 -0.16748047
1.97208047 0.70764953 88.48654175 0.02462756 0.07390276 -0.02943918
2.27374649 0.88093078 88.36609650 -0.01331306 0.05338771 -0.07266267
2.21394444 0.68487853 88.36571503 0.01321424 0.03983844 -0.10680251
2.48326087 0.88154429 88.23217773 0.04193556 0.03557308 -0.02825951
2.22769833 1.15770018 88.02189636 0.12669955 0.04597769 -0.06931790
2.47825050 0.84463698 88.19746399 -0.05110142 -0.08855638 0.01935464
2.09821177 1.10266972 88.34294128 0.05974633 0.13866921 -0.06243100
2.05936837 0.96028775 88.23094940 0.10803989 0.18339165 -0.04810126
2.02413774 0.73841608 88.35167694 0.01674161 -0.02999705 0.05822196
2.33543777 0.97074944 88.40130615 -0.00063753 0.04507926 0.07431348
2.15783381 1.02281463 88.30386353 0.01036074 -0.03801572 0.06605159
2.37270904 1.21653152 88.16938019 -0.02289080 -0.10198635 0.04888000
2.43464851 1.08690441 88.45552826 0.04949559 0.09633631 0.12368685
2.33725953 0.69118816 88.45585632 -0.03339888 -0.10004357 0.14130127
2.25915790 0.92249674 88.34563446 -0.01906446 -0.06252518 0.15599270
1.91090775 1.23984659 88.01885986 -0.01751930 -0.04503091 0.03507846
2.82242084 1.03737068 88.42150116 -0.03407125 -0.07064825 0.01542019
2.76448059 1.00262237 88.14057922 0.03420514 0.02127937 0.02167391
2.99605393 0.98391801 88.08096313 0.07192917 -0.08288209 -0.00082047
2.57507777 1.20127833 88.42428589 -0.00242777 -0.04777203 -0.07438594
2.70268035 0.97433227 88.23736572 0.05834817 0.00325646 -0.04198067
2.75493073 0.66754979 88.19796753 0.02133325 0.01593300 -0.06133214
2.92411971 0.70855963 88.33750153 -0.01022149 0.01345853 -0.03244552
2.55482578 1.05499256 88.14051819 -0.00380361 -0.01832574 -0.05399780
2.86796021 0.65594566 88.06781769 0.04413986 -0.06211296 -0.03975718
2.84583068 1.15964150 88.17805481 0.02378174 0.01885372 -0.05712276
3.02799010 1.20182133 88.49991608 -0.01362157 -0.09835923 -0.07827821
2.60045028 0.90634656 88.45805359 0.04729238 -0.06311964 -0.09579161
2.85146499 0.76111048 88.42202759 -0.02086375 0.03005130 0.01009241
2.81276989 0.82177985 88.35086823 -0.05676264 0.01390908 -0.00621867
2.84096646 1.14154959 88.38691711 -0.01220678 -0.13519463 -0.10270493
2.82031393 1.23287654 88.46503448 -0.06674802 -0.04269357 -0.14409147
2.99428248 0.74856943 88.04615784 0.03848048 0.00523006 -0.17594828
2.77914453 1.22251534 88.37931061 0.07029796 0.04020939 -0.03680557
2.71372247 0.99222505 88.05234528 0.12239382 0.01959547 -0.10669945
2.50966239 1.01779866 88.31904602 -0.03548709 0.04169117 -0.11186048
2.86838579 1.14409220 88.49055481 -0.11100892 0.00419138 -0.04841891
2.69056082 0.89003783 88.37255859 -0.04354362 0.06229295 -0.04648443
2.89508200 1.20932114 88.36713409 -0.13609686 0.02595404 -0.03251510
2.70578265 0.63317060 88.30550385 -0.02185760 0.03740330 -0.00652174
2.97249174 0.89766508 88.23571014 -0.00090479 0.09224986 -0.03093124
2.83001304 0.74330777 88.42082977 0.12535687 0.06630674 -0.01222259
3.09263706 1.02530754 88.34741211 0.00125903 0.11731200 -0.00751369
2.53302908 1.19890594 88.22230530 0.01288725 -0.04428382 0.03625494
3.07770348 1.23649263 88.49953461 -0.06084950 0.01450134 0.09285451
2.57437539 1.18880796 88.42282867 -0.02494449 0.00519282 0.07492235
2.92381334 0.74269462 88.16917419 -0.00619440 -0.00148471 0.01272963
2.93573308 0.77602822 88.09465027 0.13731053 0.12058187 0.00381855
2.99623871 1.13167679 88.08609772 0.08312171 -0.04310487 0.03259633
2.81212616 1.01866186 88.29822540 -0.07407928 0.06568982 0.06989290
3.03659606 1.20040083 88.37458801 0.04498995 0.01802336 0.11438779
2.76091695 1.14901757 88.18385315 -0.01961631 -0.01062164 0.05856360
3.03954411 0.70290232 88.00693512 -0.07771277 -0.06074897 -0.00930709
2.78165102 0.82398403 88.27153778 0.08137172 -0.03903058 0.10113323
3.03576422 0.74556273 88.38378906 -0.09973858 0.09500405 0.15505265
2.71071029 0.63414401 88.27397919 0.05309037 -0.13008218 0.13245825
2.62940431 1.12288165 88.15773773 -0.00966047 0.11271758 0.07427566
2.96502066 0.69239455 88.09717560 0.10890880 -0.03032386 0.04395446
3.07207394 0.72216594 88.02502441 0.05072698 0.02680908 0.06319071
2.94214654 0.95247597 88.00474548 -0.08676142 -0.00248994 0.02678958
2.67060089 0.95280600 88.00569916 0.00392234 0.06545711 0.06037080
3.16295838 0.72575539 88.05564880 0.03796783 -0.03661995 -0.01206722
3.57382917 0.92692375 88.32346344 -0.00815078 -0.03233048 0.03647073
3.12987828 1.01715410 88.34765625 0.03153714 0.03096900 -0.04102960
3.41966319 1.17874980 88.38950348 -0.00575667 0.04708533 0.00130381
3.33663487 1.09938896 88.48610687 -0.00192492 -0.02774310 -0.01854172
3.32898211 1.04576659 88.09896851 0.01197625 -0.01363438 -0.05786927
3.33755422 1.16199863 88.09719849 -0.00817390 0.03183012 -0.03188023
3.20471168 0.85884196 88.22628784 0.04082873 -0.03159995 -0.10351202
3.54330325 1.23431492 88.16541290 0.01404221 0.00047016 -0.03222116
3.66732860 1.22532177 88.06148529 0.07508623 -0.05638887 -0.03648670
3.13671207 1.20064247 88.19436646 0.01746755 -0.09942741 -0.06390395
3.34036255 0.76698571 88.26545715 0.06040309 -0.01637949 -0.11096327
3.27436781 0.62688595 88.22882843 0.01103311 -0.04894078 -0.07432738
3.50923610 0.73465616 88.22326660 0.12443932 -0.00321644 -0.05071669
3.56282377 0.93960154 88.08264160 0.11953945 -0.12918681 -0.10574399
3.48625922 0.99209929 88.28253937 -0.04819693 0.00087974 -0.08429031
3.30339527 1.21350598 88.40505219 0.12335096 -0.00505800 -0.03825373
3.17010689 0.78099328 88.21949005 -0.02386091 -0.13739765 0.01028577
3.21784139 1.08563566 88.17825317 -0.01177653 0.07067379 -0.11296429
